presence,retailers,type,name,brand,min_price,max_price,sample_url
1,Jumbo,tinto,Vino Cantus Malbec 750cc - Bot-0.75-lt. - Sin Atributo,DV CATENA,4250,4250,https://www.jumbo.com.ar/vino-cantus-malbec-750cc-bot-0-75-lt-sin-atributo/p
1,Jumbo,tinto,Vino Cara Sucia Tinto 750 Cc,SIN MARCA,262,262,https://www.jumbo.com.ar/vino-cara-sucia-tinto-750-cc/p
1,Jumbo,tinto,Vino Carcassone 1884 Syrah X 7,CARCASSONNE,28,28,https://www.jumbo.com.ar/vino-carcassone-1884-syrah-x-7/p
1,Jumbo,tinto,Vino Carcassone Tempranillo Botella  750 Cc,CARCASSONNE,29,29,https://www.jumbo.com.ar/vino-carcassone-tempranillo-botella-750-cc/p
1,Jumbo,tinto,Vino Carcassonne Cabernet Malbec X 6 Uni 700 Cc  Cja 6 Un.,CARCASSONNE,37,37,https://www.jumbo.com.ar/vino-carcassonne-cabernet-malbec-x-6-uni-700-cc-cja-6-un/p
1,Jumbo,tinto,Vino Carcassonne Merlot Botella 750 Cc,CARCASSONNE,28,28,https://www.jumbo.com.ar/vino-carcassonne-merlot-botella-750-cc/p
1,Jumbo,tinto,Vino Carlos Basso Blend 750 Ml,CARLOS BASSO,39900,39900,https://www.jumbo.com.ar/vino-carlos-basso-blend-750-ml/p
1,Jumbo,tinto,Vino Carmelo Patti Malbec,CARMELO,393,393,https://www.jumbo.com.ar/vino-carmelo-patti-malbec/p
1,Jumbo,tinto,Vino Carmenere Misiones De Rengo Tinto Reserva Bot 750 Ml.,MISIONES DE RENGO,40,40,https://www.jumbo.com.ar/vino-carmenere-misiones-de-rengo-tinto-reserva-bot-750-ml/p
1,Jumbo,tinto,Vino Carranza Syrah Bot 750 Cc.,CARRANZA,25,25,https://www.jumbo.com.ar/vino-carranza-syrah-x-750-cc/p
1,Jumbo,tinto,Vino Carrascal Malbec 750cc,PUTRUELE,12100,12100,https://www.jumbo.com.ar/vino-carrascal-malbec-750cc/p
1,Jumbo,tinto,Vino Casa Agostino Cabernet Franc 750 Ml,CASA AGOSTINO,6900,6900,https://www.jumbo.com.ar/vino-casa-agostino-cabernet-franc-750-ml/p
1,Jumbo,tinto,Vino Casa Agostino Estate Syrah-malbec,AGOSTINO,22660,22660,https://www.jumbo.com.ar/vino-casa-agostino-estate-syrah-malbec/p
1,Jumbo,tinto,Vino Casa Agostino Familia Corte Uva Tintas,AGOSTINO,22660,22660,https://www.jumbo.com.ar/vino-casa-agostino-familia-corte-uva-tintas/p
1,Jumbo,tinto,Vino Casa Agostino Malbec,CASA AGOSTINO,7700,7700,https://www.jumbo.com.ar/vino-casa-agostino-malbec/p
1,Jumbo,tinto,Vino Casa De Campo Cabernet Sauvignon X 1.25 Lt,CASA DE CAMPO,27,27,https://www.jumbo.com.ar/vino-casa-de-campo-cabernet-sauvignon-x-1-25-lt/p
1,Jumbo,tinto,Vino Casa De Campo Malbec Botella 700 Cc,CASA DE CAMPO,14,14,https://www.jumbo.com.ar/vino-casa-de-campo-malbec-botella-700-cc/p
1,Jumbo,tinto,Vino Casa Petrini Iman 750 Ml,CASA PETRINI,37100,37100,https://www.jumbo.com.ar/vino-casa-petrini-iman-750-ml/p
1,Jumbo,tinto,Vino Casa Petrini Roca Volcaninca Malbec 750 Ml,CASA PETRINI,6282,6282,https://www.jumbo.com.ar/vino-casa-petrini-roca-volcaninca-malbec-750-ml/p
1,Jumbo,tinto,Vino Casa Petrini Talud Blend 750 Ml,CASA PETRINI,13276,13276,https://www.jumbo.com.ar/vino-casa-petrini-talud-blend-750-ml/p
1,Jumbo,tinto,Vino Casa Petrini Talud Cabernet Franc,CASA PETRINI,15345,15345,https://www.jumbo.com.ar/vino-casa-petrini-talud-cabernet-franc/p
1,Jumbo,tinto,Vino Casillero Del Diablo Merl,CASILLERO DEL DIABLO,66,66,https://www.jumbo.com.ar/vino-casillero-del-diablo-merl/p
1,Jumbo,tinto,Vino Castello Marcone Malbec Sin Atributo Sin Atributo Sin Atributo Sin Atributo,CASTELLO MARCONE,,,https://www.jumbo.com.ar/vino-castello-marcone-malbec-170199/p
1,Jumbo,tinto,Vino Catalpa Malbec,CATALPA,29750,29750,https://www.jumbo.com.ar/vino-catalpa-malbec/p
1,Jumbo,tinto,Vino Cava De Santos Malbec X 750cc   Bot 750 Cc.,CAVA DE SANTOS,,,https://www.jumbo.com.ar/vino-cava-de-santos-malbec-x-750cc-bot-750-cc/p
1,Jumbo,tinto,Vino Cava De Santos Syrah Bonarda,CAVA DE SANTOS,20,20,https://www.jumbo.com.ar/vino-cava-de-santos-syrah-bonarda-290623/p
1,Jumbo,tinto,Vino Cavas Andinas Roble Cabernetx750,CAVAS ANDINAS,36,36,https://www.jumbo.com.ar/vino-cavas-andinas-roble-cabernetx750/p
1,Jumbo,tinto,Vino Cavas De Cortez Tinto Cabernet Malbec Bot 750 Cc.,RENACER,390,390,https://www.jumbo.com.ar/vino-renacer/p
1,Jumbo,tinto,Vino Cavas Del Rey Tinto X 750 Cc.,CAVAS DEL REY,6,6,https://www.jumbo.com.ar/vino-cavas-del-rey-tinto-bot-750-cc/p
1,Jumbo,tinto,Vino Celler Vall Llach Embruix Tinto-bot-cc.-750,SIN MARCA,248,248,https://www.jumbo.com.ar/vino-celler-vall-llach-embruix-tinto-bot-cc-750/p
1,Jumbo,tinto,Vino Celsius-bot-cc.-750,DON DIEGO,61,61,https://www.jumbo.com.ar/vino-celsius-bot-cc-750/p
1,Jumbo,tinto,Vino Centenario Cabernet Estuche,CENTENARIO,31,31,https://www.jumbo.com.ar/vino-centenario-cabernet-estuche-2/p
1,Jumbo,tinto,Vino Cepa Tradicional Malbec,CEPA TRADICIONAL,9900,9900,https://www.jumbo.com.ar/vino-cepa-tradicional-malbec/p
1,Jumbo,tinto,Vino Chac Chac Malbec  Lata 269cc,CHAC CHAC,3400,3400,https://www.jumbo.com.ar/vino-chac-chac-malbec-lata-269cc/p
1,Jumbo,tinto,Vino Chac Chac Malbec Rose Lata269cc,CHAC CHAC,3400,3400,https://www.jumbo.com.ar/vino-chac-chac-malbec-rose-lata269cc/p
1,Jumbo,tinto,Vino Chacayes Appellation Malbec X750 Ml,CADUS,879,879,https://www.jumbo.com.ar/vino-chacayes-appellation-malbec-x750-ml/p
1,Jumbo,tinto,Vino Chakana Estate Selection Malbec 750cc,CHAKANA,2410,2410,https://www.jumbo.com.ar/vino-chakana-estate-selection-malbec-750cc/p
1,Jumbo,tinto,Vino Chakana Finca Los Cedros Organico 750cc,CHAKANA,2639,2639,https://www.jumbo.com.ar/vino-chakana-finca-los-cedros-organico-750cc/p
1,Jumbo,tinto,Vino Chakana Nuna Malbec Organico & Biodinamico 750cc,CHAKANA,1721,1721,https://www.jumbo.com.ar/vino-chakana-nuna-malbec-organico-biodinamico-750cc/p
1,Jumbo,tinto,Vino Champs Elysees Borgoña Botella 700 Cc,CHAMPS ELYSEES,9,9,https://www.jumbo.com.ar/vino-champs-elysees-borgona-botella-700-cc/p
